"Comparison"	"GeneID"	"Symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"Treatment_Res_Sen"	100288637	"LOC100288637"	3.3318486384352	0.882379230149784	5.96686152583024	3.10665518998542e-08	7.35789219019129e-07
"Treatment_Res_Sen"	11320	"MGAT4A"	1.27953466013751	4.88226227646035	5.96639903254131	3.11328179378208e-08	7.35789219019129e-07
"Treatment_Res_Sen"	5557	"PRIM1"	2.51825249671884	4.57630964449785	5.96630107259218	3.11468714680408e-08	7.35789219019129e-07
"Treatment_Res_Sen"	6890	"TAP1"	-1.14316229476575	5.16869786156264	-5.96559837243888	3.12478652857218e-08	7.36859197619988e-07
"Treatment_Res_Sen"	151648	"SGO1"	2.97386690572278	4.72364119405148	5.96101312002145	3.19148210770539e-08	7.48541982573501e-07
"Treatment_Res_Sen"	5888	"RAD51"	3.24641276230688	3.84102522829724	5.96064052228479	3.19696288573609e-08	7.48541982573501e-07
"Treatment_Res_Sen"	3832	"KIF11"	3.44407753653911	4.50640599978091	5.95950293859773	3.21375366165119e-08	7.4983325254752e-07
"Treatment_Res_Sen"	55355	"HJURP"	3.65944768574748	5.49246788449656	5.95803657540902	3.23552522196625e-08	7.51205984372764e-07
"Treatment_Res_Sen"	9060	"PAPSS2"	1.88242466150097	6.36733863159744	5.9579555118975	3.23673301906777e-08	7.51205984372764e-07
"Treatment_Res_Sen"	7516	"XRCC2"	2.74994658049359	3.32520431652555	5.95582061152869	3.26870181499602e-08	7.57296958153808e-07
"Treatment_Res_Sen"	80307	"FER1L4"	2.49705151407822	4.8829790219161	5.95309419415816	3.30997997538387e-08	7.655196694817e-07
"Treatment_Res_Sen"	89839	"ARHGAP11B"	3.13284065340915	3.03311434493301	5.95215345608737	3.32434142224712e-08	7.67499348602219e-07
"Treatment_Res_Sen"	7464	"CORO2A"	1.11017154711166	6.29535105402223	5.95168995667724	3.33143978632394e-08	7.67798204412534e-07
"Treatment_Res_Sen"	10615	"SPAG5"	3.09376879399065	4.25342581054141	5.94967387964112	3.36248923720827e-08	7.72263370122018e-07
"Treatment_Res_Sen"	79443	"FYCO1"	-1.18368540072044	3.15968439519559	-5.9437500713886	3.45537704095167e-08	7.90850914788057e-07
"Treatment_Res_Sen"	25788	"RAD54B"	1.52779403884987	4.29998462069781	5.93997609274352	3.51586549184406e-08	8.02438667059774e-07
"Treatment_Res_Sen"	55345	"ZGRF1"	2.27134277237449	3.28741009436488	5.93983557737333	3.51813762865423e-08	8.02438667059774e-07
"Treatment_Res_Sen"	4998	"ORC1"	2.87139235834932	3.4110871824608	5.93459830410188	3.60386194726668e-08	8.20576414808794e-07
"Treatment_Res_Sen"	83660	"TLN2"	1.41505866611868	6.10174401765205	5.93117236941648	3.66104567335082e-08	8.32164488191718e-07
"Treatment_Res_Sen"	3214	"HOXB4"	-1.74508060195839	3.25215567122872	-5.92850013849377	3.70626741234828e-08	8.40998483669904e-07
"Treatment_Res_Sen"	83852	"SETDB2"	-1.1144591153029	4.10048580868019	-5.92640919728945	3.74203462546484e-08	8.476605489773e-07
"Treatment_Res_Sen"	3978	"LIG1"	1.09154351101519	5.04708043665769	5.92426881898141	3.77899893040071e-08	8.54570544449078e-07
"Treatment_Res_Sen"	57061	"HYMAI"	-2.38447758628891	2.2166703838223	-5.92363104407334	3.79008254418162e-08	8.55614368207828e-07
"Treatment_Res_Sen"	5111	"PCNA"	1.42846495807429	6.4641478964651	5.92256851983186	3.8086187024844e-08	8.58334187651892e-07
"Treatment_Res_Sen"	54108	"CHRAC1"	1.14748223764388	5.24634599334863	5.91946612373926	3.86325273019617e-08	8.67690498603822e-07
"Treatment_Res_Sen"	83444	"INO80B"	-1.08052328381178	4.75507965612483	-5.91764529179619	3.89567607723916e-08	8.73489810606727e-07
"Treatment_Res_Sen"	2842	"GPR19"	2.99005542573904	0.104667264888934	5.91550127686619	3.93419735387348e-08	8.77664364155014e-07
"Treatment_Res_Sen"	10112	"KIF20A"	3.64120074012358	3.50663574267247	5.9087026795615	4.05883980533518e-08	9.02426752685362e-07
"Treatment_Res_Sen"	90417	"KNSTRN"	1.60636478087022	4.59343471759277	5.90584353734131	4.11241010601469e-08	9.1280324316222e-07
"Treatment_Res_Sen"	197335	"WDR90"	1.57532242304847	5.44928228570489	5.90498753086657	4.12858341740705e-08	9.14858124436815e-07
"Treatment_Res_Sen"	7587	"ZNF37A"	-1.09321031198667	4.86279320284394	-5.90391459870753	4.14894361827846e-08	9.17832359969996e-07
"Treatment_Res_Sen"	10198	"MPHOSPH9"	1.59242430250631	3.6764025362484	5.90201247339086	4.18528161873755e-08	9.24325384545561e-07
"Treatment_Res_Sen"	23705	"CADM1"	-2.98643028576291	3.13376962194416	-5.89984067179188	4.22715406539986e-08	9.30466241783273e-07
"Treatment_Res_Sen"	80119	"PIF1"	4.64497856023161	2.01942003372472	5.89493101913378	4.32333581839064e-08	9.50056636901823e-07
"Treatment_Res_Sen"	8536	"CAMK1"	2.46604015676771	2.47706507177348	5.89331402690679	4.3554816221225e-08	9.55533439122033e-07
"Treatment_Res_Sen"	220042	"DDIAS"	2.48296942601095	3.42417192085408	5.89289555583369	4.3638390176655e-08	9.55781893455247e-07
"Treatment_Res_Sen"	56992	"KIF15"	2.51715306693546	5.61756822619332	5.88994655752543	4.42318277334442e-08	9.67178262951624e-07
"Treatment_Res_Sen"	84437	"MSANTD4"	-1.1091962481727	4.09267165349662	-5.88561870894669	4.51171229472659e-08	9.84908282952774e-07
"Treatment_Res_Sen"	6657	"SOX2"	-3.43419022447759	-1.12302896461058	-5.88414283163117	4.54229887749485e-08	9.89951760302791e-07
"Treatment_Res_Sen"	23125	"CAMTA2"	-1.1358090273015	3.00368594949401	-5.88223493682039	4.58214087811989e-08	9.96992461786975e-07
"Treatment_Res_Sen"	100128191	"TMPO-AS1"	2.56242684726122	1.58794229865612	5.8729535961367	4.78091227384204e-08	1.03853347242457e-06
"Treatment_Res_Sen"	7582	"ZNF33B"	-1.14803239078187	4.82278104197357	-5.87012680049215	4.84311762383995e-08	1.05005698194815e-06
"Treatment_Res_Sen"	7846	"TUBA1A"	1.4388493555167	6.77831353028845	5.86982363102055	4.84983608715943e-08	1.05005698194815e-06
"Treatment_Res_Sen"	3619	"INCENP"	1.74057421109148	4.64361415050642	5.86770082054814	4.89713640820015e-08	1.05856564614509e-06
"Treatment_Res_Sen"	80067	"DCAF17"	-1.0602367162756	3.64038402718757	-5.8586551362068	5.10382416245277e-08	1.0996496717441e-06
"Treatment_Res_Sen"	65003	"MRPL11"	1.01217906500364	5.72640220496356	5.8577048998201	5.12602762181654e-08	1.10263771396766e-06
"Treatment_Res_Sen"	822	"CAPG"	1.58342476110191	5.53805951896539	5.85074142852949	5.29165932394741e-08	1.13486054512309e-06
"Treatment_Res_Sen"	2180	"ACSL1"	1.47343509801337	4.56100225804648	5.85037641494401	5.30048500922512e-08	1.13486054512309e-06
"Treatment_Res_Sen"	23650	"TRIM29"	-3.38192874229907	1.60129775666378	-5.85033185734758	5.30156335993705e-08	1.13486054512309e-06
"Treatment_Res_Sen"	57157	"PHTF2"	1.1514561607746	4.01089944263183	5.84806340986586	5.35674841946976e-08	1.14297459421235e-06
"Treatment_Res_Sen"	1299	"COL9A3"	2.08152980490573	3.55342052972046	5.84766935232552	5.36639211351057e-08	1.14318842624205e-06
"Treatment_Res_Sen"	29841	"GRHL1"	1.36887243205047	3.42104208829988	5.84629615630043	5.40013154314524e-08	1.14697702910765e-06
"Treatment_Res_Sen"	7067	"THRA"	1.0115756626861	5.09156291204317	5.84504266357935	5.43111174896397e-08	1.14957083723271e-06
"Treatment_Res_Sen"	23639	"LRRC6"	1.61947536570305	4.18402131384514	5.84389796791732	5.45955551440023e-08	1.15374536581471e-06
"Treatment_Res_Sen"	4126	"MANBA"	-1.26381722138132	3.85161499302135	-5.84220801025258	5.50181582375862e-08	1.16082171503194e-06
"Treatment_Res_Sen"	4582	"MUC1"	2.7967645265561	3.52601671424908	5.84111493961203	5.52932091805846e-08	1.16476729976107e-06
"Treatment_Res_Sen"	80179	"MYO19"	1.04808418225077	4.22267337924449	5.82862815070902	5.85327455332464e-08	1.23104879278111e-06
"Treatment_Res_Sen"	2491	"CENPI"	3.21735040202673	2.08396736140306	5.82784916862081	5.87409083288455e-08	1.23346583536872e-06
"Treatment_Res_Sen"	11072	"DUSP14"	-1.14045846761849	3.98497268627869	-5.8259340309845	5.92557757091818e-08	1.24230531989979e-06
"Treatment_Res_Sen"	2305	"FOXM1"	3.42714009616701	5.53693346378096	5.82420886634925	5.97233638899744e-08	1.2501271849691e-06
"Treatment_Res_Sen"	51435	"SCARA3"	3.78742820124003	-0.966382554602128	5.81886285706548	6.11954806649545e-08	1.27891787317012e-06
"Treatment_Res_Sen"	54626	"HES2"	-2.40371521512739	2.62277805938213	-5.81428204373512	6.24851959746234e-08	1.30381176269447e-06
"Treatment_Res_Sen"	4287	"ATXN3"	-1.09286120579226	4.49069954241693	-5.811182673669	6.33729181525135e-08	1.31817662616289e-06
"Treatment_Res_Sen"	115703	"ARHGAP33"	3.55736078204077	0.698040709478798	5.80509517088409	6.5152706401892e-08	1.35306931395703e-06
"Treatment_Res_Sen"	63922	"CHTF18"	2.3624742206284	3.77035028931199	5.79964584452121	6.67874910719394e-08	1.38393721554418e-06
"Treatment_Res_Sen"	4938	"OAS1"	1.36801265910702	5.81081982756774	5.79944575198542	6.68482788368533e-08	1.38393721554418e-06
"Treatment_Res_Sen"	140733	"MACROD2"	-3.4539442462176	0.935309983598911	-5.7971206660424	6.75586319920224e-08	1.3964580353476e-06
"Treatment_Res_Sen"	375444	"C5orf34"	2.70977332595579	1.14744964506388	5.79311223347492	6.8800720834363e-08	1.41770208086883e-06
"Treatment_Res_Sen"	284992	"CCDC150"	2.48924171343151	2.74521896826349	5.7915798297823	6.92814668010147e-08	1.42538806269148e-06
"Treatment_Res_Sen"	55512	"SMPD3"	2.35033660929763	4.20460870254767	5.78260103358404	7.21652997528356e-08	1.48011589213994e-06
"Treatment_Res_Sen"	2257	"FGF12"	-4.26374972534371	-0.776912667621986	-5.78121579238765	7.2620585698612e-08	1.48714818607885e-06
"Treatment_Res_Sen"	10929	"SRSF8"	-1.00582682928569	5.54337124552947	-5.78000916492149	7.30194642017778e-08	1.4930053971025e-06
"Treatment_Res_Sen"	55159	"RFWD3"	1.45507839177138	5.98616174797003	5.77139990864435	7.5928553137843e-08	1.54532127609312e-06
"Treatment_Res_Sen"	93594	"TBC1D31"	1.27710350341586	3.92570145952718	5.7692047230834	7.66883338159195e-08	1.5559968835135e-06
"Treatment_Res_Sen"	113115	"MTFR2"	2.3869977352403	3.52688241847434	5.76860706448038	7.68964802639653e-08	1.55783083830321e-06
"Treatment_Res_Sen"	3195	"TLX1"	2.31629704362391	1.47833062439193	5.76646550486335	7.76468852060744e-08	1.57062789662257e-06
"Treatment_Res_Sen"	56649	"TMPRSS4"	1.48596525214775	6.19405465003836	5.7639596417959	7.85340732636535e-08	1.58614848122881e-06
"Treatment_Res_Sen"	2859	"GPR35"	-1.05602209300222	4.96869497229986	-5.76273623703399	7.89708212283629e-08	1.59253810065551e-06
"Treatment_Res_Sen"	90952	"ESAM"	3.11746078261164	0.79464540864018	5.7575102967461	8.0863450518938e-08	1.62822311554799e-06
"Treatment_Res_Sen"	10714	"POLD3"	1.57287623895004	5.43084588597955	5.75502801165334	8.17779650057953e-08	1.64413480100557e-06
"Treatment_Res_Sen"	55812	"SPATA7"	-1.33483796902039	2.59704946486045	-5.75241953968946	8.27499083428616e-08	1.66115104319836e-06
"Treatment_Res_Sen"	97	"ACYP1"	1.26626249634936	3.90652201604805	5.74968271646844	8.37818660900241e-08	1.67931864621959e-06
"Treatment_Res_Sen"	10602	"CDC42EP3"	-1.54727843210632	4.89131277132734	-5.74899251504887	8.40441044491621e-08	1.68202641113157e-06
"Treatment_Res_Sen"	26255	"PTTG3P"	2.7827769953473	1.01288936268792	5.74755851378961	8.45915241294716e-08	1.69042488324589e-06
"Treatment_Res_Sen"	9076	"CLDN1"	-1.39204183895347	5.71488689463477	-5.74578741603313	8.52724603988402e-08	1.69797135425884e-06
"Treatment_Res_Sen"	57544	"TXNDC16"	1.69317113820226	3.74228866586663	5.74557570060097	8.53542180499003e-08	1.69797135425884e-06
"Treatment_Res_Sen"	79789	"CLMN"	2.6096799013312	4.74242956802424	5.74276446085588	8.64471490902433e-08	1.71713113410635e-06
"Treatment_Res_Sen"	100272147	"CMC4"	1.13581296794131	4.1434569135256	5.73295637251127	9.03688954254134e-08	1.79233900687076e-06
"Treatment_Res_Sen"	4815	"NINJ2"	2.51227415879477	1.55361435851512	5.72950913706579	9.17883179412759e-08	1.81233978812707e-06
"Treatment_Res_Sen"	399474	"TMEM200B"	3.71054123579347	-1.14022851754192	5.72830375621474	9.22897863377632e-08	1.81952545970532e-06
"Treatment_Res_Sen"	5230	"PGK1"	1.16516452158116	8.27468526495524	5.72466761855956	9.38188544127301e-08	1.84691908486013e-06
"Treatment_Res_Sen"	29801	"ZDHHC8"	-2.23128162068841	3.28024569530434	-5.72254824696563	9.47215319539882e-08	1.86052992266263e-06
"Treatment_Res_Sen"	400916	"CHCHD10"	1.1074534842405	8.19745556126966	5.7223847264172	9.47915313231998e-08	1.86052992266263e-06
"Treatment_Res_Sen"	79144	"PPDPF"	1.18335602072601	9.1620400225999	5.71765913106213	9.68365261474838e-08	1.89785245097046e-06
"Treatment_Res_Sen"	7508	"XPC"	-1.16453268446236	5.75016938630525	-5.7165516828423	9.73219991531529e-08	1.90193124121514e-06
"Treatment_Res_Sen"	84924	"ZNF566"	-1.35731704955011	2.82026859059197	-5.7165285095749	9.73321831054991e-08	1.90193124121514e-06
"Treatment_Res_Sen"	397	"ARHGDIB"	1.69739107205451	5.14672653207632	5.7141565757617	9.8380126746919e-08	1.91957329901916e-06
"Treatment_Res_Sen"	6502	"SKP2"	1.22427518330078	4.63967424000951	5.713114829889	9.88438719235431e-08	1.92578141631304e-06
"Treatment_Res_Sen"	79801	"SHCBP1"	3.32549008066886	4.11030857885625	5.70835191906497	1.0099160462441e-07	1.96184719174203e-06
"Treatment_Res_Sen"	5427	"POLE2"	2.99941455111319	2.45702187807839	5.70691848267136	1.01646899436661e-07	1.97168157279705e-06
"Treatment_Res_Sen"	1785	"DNM2"	1.04801584470695	6.53085442700506	5.70205751118185	1.03900303415268e-07	2.0124408695177e-06
"Treatment_Res_Sen"	1031	"CDKN2C"	2.94905824167191	2.03903412488493	5.69914509721526	1.05273817593736e-07	2.03606335226247e-06
"Treatment_Res_Sen"	26022	"TMEM98"	1.40596471742077	5.36815622262231	5.69348451155738	1.07994538796192e-07	2.08563467698515e-06
"Treatment_Res_Sen"	2261	"FGFR3"	1.60990639704102	3.78807631424519	5.68700932143091	1.11191441857147e-07	2.14424429202362e-06
"Treatment_Res_Sen"	5754	"PTK7"	-2.49213241305036	4.06515702610573	-5.68547010362921	1.11964930314037e-07	2.15601755913304e-06
"Treatment_Res_Sen"	643977	"FLJ32255"	-3.41484382735161	-1.50213617105017	-5.68196156033152	1.13747827444544e-07	2.18716571113936e-06
"Treatment_Res_Sen"	65996	"CENPBD1P1"	-1.07818749642131	3.4786694867832	-5.67708749054348	1.16270924192623e-07	2.23217015251209e-06
"Treatment_Res_Sen"	115106	"HAUS1"	1.45353847140373	3.58289345289682	5.67679162209019	1.16425837571498e-07	2.23217015251209e-06
"Treatment_Res_Sen"	201725	"C4orf46"	1.50802137760415	2.88394030861676	5.67573132703922	1.16982660706307e-07	2.23958872103298e-06
"Treatment_Res_Sen"	153572	"IRX2"	-2.64172833276084	3.01677646019647	-5.67541106144812	1.17151364045266e-07	2.23958872103298e-06
"Treatment_Res_Sen"	100507002	"LOC100507002"	2.74771611754866	1.86399401930664	5.67188947068742	1.19022211304814e-07	2.27207046659652e-06
"Treatment_Res_Sen"	11004	"KIF2C"	3.62858753226208	4.96308676411278	5.66996994511505	1.20054268185146e-07	2.2884696164572e-06
"Treatment_Res_Sen"	284403	"WDR62"	2.780855191181	1.39130953829748	5.66862658083557	1.20781760649013e-07	2.29764714701586e-06
"Treatment_Res_Sen"	11200	"CHEK2"	1.22021655406636	3.39903481594864	5.66844009696987	1.20883091263364e-07	2.29764714701586e-06
"Treatment_Res_Sen"	441951	"ZFAS1"	-1.16793531452547	8.43988706400782	-5.66704665512149	1.21642896164381e-07	2.30877169778852e-06
"Treatment_Res_Sen"	79887	"PLBD1"	1.11363637451117	6.19602070299563	5.66663825421421	1.21866472020165e-07	2.30970137300109e-06
"Treatment_Res_Sen"	63917	"GALNT11"	-1.25250467891974	4.35769381592823	-5.66186493233014	1.24509661319719e-07	2.35642104377476e-06
"Treatment_Res_Sen"	9200	"HACD1"	1.74853751649362	2.74793366895759	5.65947974117749	1.25851428562008e-07	2.37501932731356e-06
"Treatment_Res_Sen"	4257	"MGST1"	1.39622261678542	6.99873247051224	5.65638338780296	1.27614424672379e-07	2.40485929343433e-06
"Treatment_Res_Sen"	64067	"NPAS3"	-3.647209036011	-0.93111233267595	-5.65551999457527	1.2811032547297e-07	2.41077026412791e-06
"Treatment_Res_Sen"	51196	"PLCE1"	1.83449014132236	4.81652953860419	5.65376946350552	1.29121572352612e-07	2.42634841001804e-06
"Treatment_Res_Sen"	2628	"GATM"	4.12203418450154	0.424679893543396	5.65179787993868	1.30269891922365e-07	2.4444544684269e-06
"Treatment_Res_Sen"	84140	"FAM161A"	2.01479528720347	3.25884405276744	5.64849857396225	1.32213965467596e-07	2.47742004131845e-06
"Treatment_Res_Sen"	55247	"NEIL3"	2.79228586433677	2.00611944999985	5.63816626332108	1.38488034005472e-07	2.58400310558305e-06
"Treatment_Res_Sen"	116496	"FAM129A"	-3.67522574787259	-0.362277394814378	-5.63319009615995	1.41612961969554e-07	2.63137596132858e-06
"Treatment_Res_Sen"	10397	"NDRG1"	2.83958562884189	7.60209265002175	5.63304100829714	1.41707644893455e-07	2.63137596132858e-06
"Treatment_Res_Sen"	148709	"LOC148709"	2.13628113367868	1.19445029093171	5.63283742300241	1.41837038380072e-07	2.63137596132858e-06
"Treatment_Res_Sen"	145508	"CEP128"	2.33378095135079	3.13981119430265	5.63254750763086	1.42021500974269e-07	2.63137596132858e-06
"Treatment_Res_Sen"	55716	"LMBR1L"	-1.50332754455412	2.33317417763308	-5.6295360492347	1.43951547892302e-07	2.66340563226191e-06
"Treatment_Res_Sen"	10189	"ALYREF"	1.19323259730666	5.72189873761489	5.62862430676937	1.44540939632134e-07	2.67057554524232e-06
"Treatment_Res_Sen"	137695	"TMEM68"	-1.14222596442161	4.2773501000396	-5.62783588583065	1.45052517896371e-07	2.67628976185647e-06
"Treatment_Res_Sen"	57405	"SPC25"	3.53856310860794	4.39405210486515	5.62582365393034	1.46366244440199e-07	2.69676747590445e-06
"Treatment_Res_Sen"	80346	"REEP4"	1.04725068180148	4.20956490452426	5.62086867105482	1.49651137888097e-07	2.75345605441118e-06
"Treatment_Res_Sen"	84131	"CEP78"	1.54700014814887	3.90002957528378	5.61964566049963	1.50472986877771e-07	2.76473214361949e-06
"Treatment_Res_Sen"	1974	"EIF4A2"	-1.05454697314411	6.92237439101577	-5.6189934487945	1.5091307299623e-07	2.76897231992666e-06
"Treatment_Res_Sen"	55213	"RCBTB1"	-1.40587291727398	2.7814524549878	-5.61788367700777	1.51664804175222e-07	2.77891093411912e-06
"Treatment_Res_Sen"	26762	"HAVCR1"	3.93301244007777	-0.614249563360199	5.61147363413342	1.56079183820796e-07	2.85583889732408e-06
"Treatment_Res_Sen"	90381	"TICRR"	3.48758338395567	2.92438657633911	5.61096865965585	1.56432246541637e-07	2.85834556560679e-06
"Treatment_Res_Sen"	113130	"CDCA5"	3.21345131275148	4.31168628681464	5.60986607974629	1.57205859892536e-07	2.86851906278394e-06
"Treatment_Res_Sen"	123803	"NTAN1"	1.30600713035823	3.88654245805577	5.60142059732867	1.63257230795877e-07	2.96259246392134e-06
"Treatment_Res_Sen"	26227	"PHGDH"	4.64456213141403	4.22803673550441	5.60026617057117	1.64101942606179e-07	2.97384191607828e-06
"Treatment_Res_Sen"	10725	"NFAT5"	-1.11725333442113	6.42650576625427	-5.59527148622874	1.67806261517496e-07	3.03681126349515e-06
"Treatment_Res_Sen"	10325	"RRAGB"	-1.67448359779578	1.85503254866636	-5.59434258258936	1.68504167152908e-07	3.04527544708445e-06
"Treatment_Res_Sen"	83903	"HASPIN"	2.76260563741695	1.09845645755826	5.59327626191093	1.69308824984442e-07	3.05564317287747e-06
"Treatment_Res_Sen"	85014	"TMEM141"	1.6632349514704	6.77744810533769	5.59251778299248	1.69883472840561e-07	3.06183714197245e-06
"Treatment_Res_Sen"	79866	"BORA"	1.50210018755317	4.30712236152665	5.59121676636154	1.70873619497289e-07	3.07549266983625e-06
"Treatment_Res_Sen"	8836	"GGH"	1.0507953624948	8.42328014592561	5.58922460025252	1.7240074069904e-07	3.09455820720163e-06
"Treatment_Res_Sen"	23178	"PASK"	1.65302240557307	2.57279568323592	5.58609423505569	1.74827425804174e-07	3.12962383756891e-06
"Treatment_Res_Sen"	726	"CAPN5"	1.92790770133644	4.87366651800234	5.58460467371107	1.75993870071391e-07	3.14200122425699e-06
"Treatment_Res_Sen"	10994	"ILVBL"	1.0065204989583	5.39973775990909	5.58160803669142	1.78363626729558e-07	3.18001673585622e-06
"Treatment_Res_Sen"	472	"ATM"	-1.19595761027759	4.23566433721452	-5.57477172121554	1.83887479613448e-07	3.2740881127945e-06
"Treatment_Res_Sen"	3691	"ITGB4"	-1.06626213593292	6.08282980116598	-5.5710975933887	1.86925138438343e-07	3.31923846496757e-06
"Treatment_Res_Sen"	8208	"CHAF1B"	1.83387597236193	2.64652890392769	5.56985102707549	1.87966891443807e-07	3.33095290834899e-06
"Treatment_Res_Sen"	7274	"TTPA"	2.09352906605682	3.71593682709937	5.56970603632746	1.88088428644395e-07	3.33095290834899e-06
"Treatment_Res_Sen"	3157	"HMGCS1"	1.54831063200132	7.40239066194354	5.56913955793791	1.88564012688687e-07	3.33491086077359e-06
"Treatment_Res_Sen"	995	"CDC25C"	4.59816468790906	3.63447663842056	5.56380326503689	1.93102294343508e-07	3.40606700249369e-06
"Treatment_Res_Sen"	100505633	"LINC01133"	3.14919689809449	4.09307431772737	5.56262412762531	1.94119443365714e-07	3.41944888986023e-06
"Treatment_Res_Sen"	57763	"ANKRA2"	-1.13060796076697	5.02028805106713	-5.56201556308967	1.94646456085556e-07	3.42417282919657e-06
"Treatment_Res_Sen"	65083	"NOL6"	-1.07834641502958	4.08242552186937	-5.55423281998634	2.01511129045862e-07	3.53084864390426e-06
"Treatment_Res_Sen"	6646	"SOAT1"	2.01970814340652	3.29545283539372	5.55383490596415	2.0186840653496e-07	3.53243009266003e-06
"Treatment_Res_Sen"	151188	"ARL6IP6"	2.00653005705739	2.84588795596567	5.55196499188166	2.03555685729976e-07	3.55724988972504e-06
"Treatment_Res_Sen"	55038	"CDCA4"	1.64958222438359	4.52091404997333	5.55093056134264	2.04495011085606e-07	3.56895052988323e-06
"Treatment_Res_Sen"	800	"CALD1"	-3.34815721832465	0.803213640161726	-5.54981951796171	2.05508635712027e-07	3.58191533838526e-06
"Treatment_Res_Sen"	55344	"PLCXD1"	1.21458408099067	3.84220599772277	5.54648667613883	2.08578866368247e-07	3.62587361785223e-06
"Treatment_Res_Sen"	6949	"TCOF1"	1.17823027556592	6.72501913931619	5.54445245377661	2.10474838357794e-07	3.65403101920638e-06
"Treatment_Res_Sen"	90557	"CCDC74A"	2.07050443395989	3.06464152654431	5.54300787921418	2.11831477870848e-07	3.67276359207529e-06
"Treatment_Res_Sen"	10024	"TROAP"	3.98726810718574	3.93477875109931	5.53869030665179	2.15937494162447e-07	3.72929126667756e-06
"Treatment_Res_Sen"	51728	"POLR3K"	1.05132406155658	5.75853572418471	5.53198492715978	2.22469348105123e-07	3.82710924067969e-06
"Treatment_Res_Sen"	23371	"TNS2"	2.29700005938475	1.64606222019015	5.52819600567145	2.26245386879605e-07	3.88701327666273e-06
"Treatment_Res_Sen"	79713	"IGFLR1"	2.57189821364493	0.979104925287072	5.52730698525108	2.27140437068804e-07	3.8973292373323e-06
"Treatment_Res_Sen"	3487	"IGFBP4"	1.29056849593478	6.28089792789516	5.5229918597674	2.31534338206072e-07	3.96622053374946e-06
"Treatment_Res_Sen"	3914	"LAMB3"	-1.39046282724135	5.89640714276412	-5.51994089307781	2.34691131558901e-07	4.00610190889381e-06
"Treatment_Res_Sen"	376497	"SLC27A1"	-2.52218469266534	1.03572591409031	-5.51910793985343	2.35560277116862e-07	4.01575632213785e-06
"Treatment_Res_Sen"	11243	"PMF1"	1.03606649307864	4.08618309228676	5.51868527525572	2.36002511641544e-07	4.01811740863061e-06
"Treatment_Res_Sen"	4524	"MTHFR"	-1.01381614991405	4.73921174122333	-5.51731630219712	2.37440459178536e-07	4.03740338621189e-06
"Treatment_Res_Sen"	50484	"RRM2B"	-1.94309693342888	4.38011762740513	-5.51213987840601	2.42955668288642e-07	4.12059043050057e-06
"Treatment_Res_Sen"	282991	"BLOC1S2"	-1.31077619999051	5.37410654707703	-5.50943689707309	2.45885214448576e-07	4.15429821448303e-06
"Treatment_Res_Sen"	23005	"MAPKBP1"	-1.89800221510815	2.30543524801865	-5.5071742498041	2.48364093514965e-07	4.19082728712943e-06
"Treatment_Res_Sen"	27165	"GLS2"	-3.07037206712817	1.70285938875467	-5.50199255058925	2.54133547349412e-07	4.27183316122664e-06
"Treatment_Res_Sen"	4597	"MVD"	1.68572270978618	3.97683352132086	5.50124623842972	2.5497525234493e-07	4.28054265643538e-06
"Treatment_Res_Sen"	54768	"HYDIN"	-3.28271772801741	-0.201925464604089	-5.49093212323626	2.6689106352289e-07	4.47490732489774e-06
"Treatment_Res_Sen"	8237	"USP11"	1.09191054948591	4.60263692552696	5.48838780881596	2.69913326975263e-07	4.51985240829842e-06
"Treatment_Res_Sen"	1869	"E2F1"	2.92807312015154	4.37960925235364	5.48754648299423	2.70920048318932e-07	4.53097511910386e-06
"Treatment_Res_Sen"	4151	"MB"	3.7231612725154	0.176445550087281	5.48446670038142	2.74636740300215e-07	4.58733514827215e-06
"Treatment_Res_Sen"	401251	"SAPCD1"	1.98499904479598	3.37087061869207	5.48186592871134	2.77814200658778e-07	4.63455745336063e-06
"Treatment_Res_Sen"	9901	"SRGAP3"	-2.26008203940301	2.51467342293863	-5.47936726179856	2.80900802230438e-07	4.67426001598297e-06
"Treatment_Res_Sen"	55635	"DEPDC1"	4.03571946159472	3.97307368567755	5.47814161804713	2.82427087361495e-07	4.68860382254813e-06
"Treatment_Res_Sen"	2560	"GABRB1"	-3.66359641233966	-1.10838515449197	-5.47810594346971	2.82471634029092e-07	4.68860382254813e-06
"Treatment_Res_Sen"	23466	"CBX6"	-1.58758106866122	4.62146510774019	-5.47566518340251	2.85535788959624e-07	4.73352500269031e-06
"Treatment_Res_Sen"	1911	"PHC1"	-2.13408842426954	0.861209282805336	-5.47452455879324	2.8697887417286e-07	4.74555440804095e-06
"Treatment_Res_Sen"	284232	"ANKRD20A9P"	-2.44800209839191	1.95605206884712	-5.47034953379716	2.92322145198319e-07	4.82787722700195e-06
"Treatment_Res_Sen"	90025	"UBE3D"	-1.39093733523007	2.0756278958189	-5.45956120426308	3.06584270742664e-07	5.03201404175522e-06
"Treatment_Res_Sen"	122509	"IFI27L1"	1.65428169991433	3.50016139899592	5.45716737130801	3.09840052239084e-07	5.06659338822106e-06
"Treatment_Res_Sen"	3149	"HMGB3"	1.14633126129546	6.44302034749712	5.45631674145036	3.11005098383088e-07	5.07936598334553e-06
